match_id,hero_id,is_win
5708598218,4,1
5708598218,36,1
5708598218,37,1
5708598218,42,1
5708233203,14,1
5708233203,34,1
5708233203,64,1
5708233203,93,1
5708233203,104,1
5708256112,1,1
5708256112,26,1
5708256112,27,1
5708256112,50,1
5708256112,81,1
5708256112,106,1
5709212511,5,1
5709212511,22,1
5709212511,71,1
5709212511,73,1
5709212511,95,1
5708439206,25,1
5708439206,29,1
5708439206,41,1
5708439206,62,1
5708439206,76,1
5709382000,11,1
5709382000,25,1
5709382000,40,1
5709382000,56,1
5709382000,114,1
5708577609,11,1
5708577609,26,1
5708577609,67,1
5708577609,86,1
5708577609,97,1
5708577609,100,1
5708794909,13,1
5708794909,58,1
5708794909,94,1
5709016919,11,1
5709016919,51,1
5709016919,84,1
5709016919,85,1
5709016919,104,1
5709487907,4,1
5709487907,10,1
5709487907,41,1
5709487907,52,1
5709487907,62,1
5709487907,105,1
5708383708,23,1
5708383708,25,1
5708383708,39,1
5708383708,86,1
5708383708,109,1
5709140016,19,1
5709140016,41,1
5709140016,46,1
5709140016,83,1
5709140016,105,1
5709140016,128,1
5708237400,16,1
5708237400,17,1
5708237400,44,1
5708237400,64,1
5708237400,87,1
5709265613,14,1
5709265613,27,1
5709265613,35,1
5709265613,67,1
5709265613,129,1
5708981806,20,1
5708981806,21,1
5708981806,54,1
5708981806,88,1
5708981806,109,1
5708245503,11,1
5708245503,22,1
5708245503,55,1
5708245503,67,1
5708245503,107,1
5708798307,9,1
5708798307,41,1
5708798307,47,1
5708798307,85,1
5708798307,108,1
5708825015,3,1
5708825015,21,1
5708825015,28,1
5708825015,68,1
5708825015,114,1
5708580110,17,1
5708580110,44,1
5708580110,69,1
5708580110,84,1
5708580110,101,1
5709116308,30,1
5709116308,31,1
5709116308,39,1
5709116308,41,1
5709116308,120,1
5708264915,12,1
5708264915,19,1
5708264915,28,1
5708264915,74,1
5708264915,86,1
5709373300,22,1
5709373300,60,1
5709373300,73,1
5709373300,87,1
5709373300,121,1
5708126114,14,1
5708126114,18,1
5708126114,107,1
5708126114,112,1
5708126114,120,1
5709349411,1,1
5709349411,8,1
5709349411,17,1
5709349411,40,1
5709349411,47,1
5709349411,84,1
5708293602,5,1
5708293602,23,1
5708293602,32,1
5708293602,84,1
5708293602,110,1
5709471218,23,1
5709471218,45,1
5709471218,74,1
5709471218,75,1
5709471218,95,1
5708308509,11,1
5708308509,22,1
5708308509,27,1
5708308509,32,1
5708308509,51,1
5708506203,9,1
5708506203,49,1
5708506203,67,1
5708506203,98,1
5708506203,128,1
5709006708,9,1
5709006708,14,1
5709006708,17,1
5709006708,54,1
5709006708,84,1
5708643519,11,1
5708643519,44,1
5708643519,84,1
5708643519,104,1
5708643519,105,1
5708669003,41,1
5708669003,50,1
5708669003,51,1
5708669003,53,1
5708669003,75,1
5708427805,11,1
5708427805,39,1
5708427805,42,1
5708427805,75,1
5708427805,114,1
5708544017,28,1
5708544017,41,1
5708544017,45,1
5708544017,74,1
5708544017,75,1
5709281209,7,1
5709281209,8,1
5709281209,13,1
5709281209,52,1
5709281209,59,1
5708687203,8,1
5708687203,31,1
5708687203,64,1
5708687203,69,1
5708687203,74,1
5709085300,25,1
5709085300,27,1
5709085300,50,1
5709085300,51,1
5709085300,67,1
5709122715,17,1
5709122715,32,1
5709122715,100,1
5709122715,104,1
5709122715,121,1
5708420315,11,1
5708420315,28,1
5708420315,37,1
5708420315,48,1
5708420315,63,1
5708680406,21,1
5708680406,23,1
5708680406,25,1
5708680406,67,1
5708680406,129,1
5709255601,12,1
5709255601,25,1
5709255601,104,1
5709255601,126,1
5709255601,128,1
5709271905,1,1
5709271905,45,1
5709271905,108,1
5709271905,110,1
5709271905,119,1
5709484201,32,1
5709484201,60,1
5709484201,74,1
5709484201,84,1
5709484201,105,1
5708562011,16,1
5708562011,19,1
5708562011,23,1
5708562011,33,1
5708562011,44,1
5708562011,128,1
5708914309,2,1
5708914309,22,1
5708914309,26,1
5708914309,31,1
5708914309,79,1
5708914309,106,1
5708389703,9,1
5708389703,22,1
5708389703,64,1
5708389703,67,1
5708389703,100,1
5708811505,6,1
5708811505,14,1
5708811505,29,1
5708811505,51,1
5708811505,56,1
5708445313,22,1
5708445313,25,1
5708445313,31,1
5708445313,42,1
5708445313,114,1
5708965011,14,1
5708965011,18,1
5708965011,21,1
5708965011,34,1
5708965011,93,1
5708212211,38,1
5708212211,50,1
5708212211,56,1
5708212211,64,1
5708212211,84,1
5708212211,89,1
5708639014,14,1
5708639014,47,1
5708639014,48,1
5708639014,54,1
5708639014,63,1
5708283911,12,1
5708283911,13,1
5708283911,19,1
5708283911,31,1
5708283911,126,1
5708742012,22,1
5708742012,29,1
5708742012,44,1
5708742012,79,1
5708742012,85,1
5708771319,18,1
5708771319,42,1
5708771319,51,1
5708771319,54,1
5708771319,97,1
5709325313,14,1
5709325313,17,1
5709325313,20,1
5709325313,44,1
5709325313,105,1
5709218915,21,1
5709218915,25,1
5709218915,47,1
5709218915,49,1
5709218915,113,1
5709338707,2,1
5709338707,26,1
5709338707,41,1
5709338707,61,1
5709338707,62,1
5709014617,14,1
5709014617,56,1
5709014617,67,1
5709014617,128,1
5709227807,7,1
5709227807,35,1
5709227807,84,1
5709227807,93,1
5709227807,98,1
5708807215,1,1
5708807215,5,1
5708807215,26,1
5708807215,39,1
5708807215,56,1
5708807215,60,1
5709288902,36,1
5709288902,37,1
5709288902,72,1
5709288902,95,1
5709288902,107,1
5708675302,2,1
5708675302,41,1
5708675302,63,1
5708675302,76,1
5708675302,86,1
5708675302,87,1
5708675302,101,1
5709263201,28,1
5709263201,37,1
5709263201,59,1
5709263201,67,1
5709263201,84,1
5709259712,4,1
5709259712,18,1
5709259712,19,1
5709259712,59,1
5709259712,87,1
5708791207,39,1
5708791207,44,1
5708791207,74,1
5708791207,86,1
5708791207,106,1
5709093605,22,1
5709093605,26,1
5709093605,28,1
5709093605,54,1
5709093605,74,1
5709093605,81,1
5708388706,59,1
5708388706,74,1
5708388706,84,1
5708388706,126,1
5708388706,128,1
5708929704,18,1
5708929704,37,1
5708929704,56,1
5708929704,68,1
5708929704,126,1
5709031810,23,1
5709031810,26,1
5709031810,37,1
5709031810,41,1
5709031810,60,1
5708332613,7,1
5708332613,25,1
5708332613,39,1
5708332613,44,1
5708332613,86,1
5708332613,106,1
5708332613,108,1
5709147711,25,1
5709147711,26,1
5709147711,40,1
5709147711,67,1
5709147711,85,1
5708811815,6,1
5708811815,27,1
5708811815,40,1
5708811815,60,1
5708811815,67,1
5709489005,10,1
5709489005,14,1
5709489005,56,1
5709489005,76,1
5709489005,102,1
5709487709,6,1
5709487709,14,1
5709487709,21,1
5709487709,27,1
5709487709,85,1
5708554317,26,1
5708554317,27,1
5708554317,28,1
5708554317,48,1
5708554317,104,1
5708276011,8,1
5708276011,28,1
5708276011,52,1
5708276011,85,1
5708276011,94,1
5709520408,21,1
5709520408,26,1
5709520408,48,1
5709520408,56,1
5709520408,64,1
5709520408,129,1
5709203219,7,1
5709203219,14,1
5709203219,17,1
5709203219,42,1
5709203219,44,1
5708873202,17,1
5708873202,19,1
5708873202,31,1
5708873202,32,1
5708873202,104,1
5709382518,22,1
5709382518,42,1
5709382518,50,1
5709382518,57,1
5709382518,67,1
5708967815,17,1
5708967815,67,1
5708967815,86,1
5708967815,99,1
5708967815,107,1
5709405510,12,1
5709405510,46,1
5709405510,79,1
5709405510,85,1
5709405510,104,1
5708385909,14,1
5708385909,67,1
5708385909,71,1
5708385909,84,1
5708385909,97,1
5708385909,128,1
5708826410,32,1
5708826410,42,1
5708826410,81,1
5708826410,95,1
5708826410,101,1
5709226217,4,1
5709226217,17,1
5709226217,31,1
5709226217,67,1
5709226217,121,1
5708702103,3,1
5708702103,12,1
5708702103,48,1
5708702103,59,1
5708702103,90,1
5708431710,35,1
5708431710,44,1
5708431710,51,1
5708431710,52,1
5708431710,64,1
5709230707,2,1
5709230707,6,1
5709230707,20,1
5709230707,36,1
5709230707,44,1
5709230707,62,1
5709424318,39,1
5709424318,44,1
5709424318,84,1
5709424318,90,1
5709424318,108,1
5709419813,8,1
5709419813,17,1
5709419813,33,1
5709419813,128,1
5709210509,30,1
5709210509,39,1
5709210509,63,1
5709210509,95,1
5709210509,97,1
5708728303,5,1
5708728303,17,1
5708728303,47,1
5708728303,54,1
5708728303,108,1
5708164212,10,1
5708164212,18,1
5708164212,86,1
5708164212,100,1
5708164212,102,1
5708798500,2,1
5708798500,8,1
5708798500,26,1
5708798500,36,1
5708798500,52,1
5709393405,4,1
5709393405,11,1
5709393405,30,1
5709393405,35,1
5709393405,67,1
5709443611,25,1
5709443611,27,1
5709443611,43,1
5709443611,44,1
5709443611,64,1
5708380906,5,1
5708380906,8,1
5708380906,71,1
5708380906,76,1
5708380906,81,1
5709357002,35,1
5709357002,48,1
5709357002,75,1
5709357002,78,1
5709357002,101,1
5708136505,7,1
5708136505,22,1
5708136505,35,1
5708136505,84,1
5708136505,104,1
5708136505,128,1
5708308118,14,1
5708308118,73,1
5708308118,86,1
5708308118,94,1
5708308118,100,1
5708785914,2,1
5708785914,7,1
5708785914,8,1
5708785914,25,1
5708785914,107,1
5709198515,9,1
5709198515,40,1
5709198515,41,1
5709198515,63,1
5709198515,71,1
5708243812,6,1
5708243812,22,1
5708243812,54,1
5708243812,62,1
5708243812,89,1
5709316212,7,1
5709316212,11,1
5709316212,29,1
5709316212,31,1
5709316212,47,1
5709316212,93,1
5708378615,50,1
5708378615,54,1
5708378615,76,1
5708378615,96,1
5708378615,101,1
5708868511,1,1
5708868511,22,1
5708868511,23,1
5708868511,26,1
5708868511,121,1
5708843911,30,1
5708843911,38,1
5708843911,41,1
5708843911,74,1
5708843911,88,1
5708983414,75,1
5708983414,93,1
5708983414,112,1
5708983414,120,1
5708819808,5,1
5708819808,69,1
5708819808,88,1
5708819808,93,1
5708819808,114,1
5708516800,26,1
5708516800,27,1
5708516800,44,1
5708516800,52,1
5708516800,99,1
5708401119,8,1
5708401119,12,1
5708401119,30,1
5708401119,41,1
5708401119,76,1
5708401119,100,1
5708401119,129,1
5708237913,5,1
5708237913,8,1
5708237913,21,1
5708237913,86,1
5708237913,104,1
5708259403,19,1
5708259403,21,1
5708259403,22,1
5708259403,67,1
5708259403,69,1
5708259403,106,1
5708812914,2,1
5708812914,4,1
5708812914,52,1
5708812914,67,1
5708812914,86,1
5709359104,17,1
5709359104,58,1
5709359104,71,1
5709359104,84,1
5709359104,103,1
5709450604,27,1
5709450604,39,1
5709450604,47,1
5709450604,51,1
5709450604,73,1
5708294313,5,1
5708294313,6,1
5708294313,18,1
5708294313,81,1
5708294313,90,1
5708294313,102,1
5708925213,2,1
5708925213,30,1
5708925213,67,1
5708925213,82,1
5708293600,3,1
5708293600,7,1
5708293600,8,1
5708293600,28,1
5708293600,74,1
5709257219,2,1
5709257219,18,1
5709257219,21,1
5709257219,47,1
5709257219,84,1
5708444706,25,1
5708444706,44,1
5708444706,76,1
5708444706,96,1
5708444706,111,1
5708579517,6,1
5708579517,14,1
5708579517,17,1
5708579517,29,1
5708579517,69,1
5709460419,5,1
5709460419,12,1
5709460419,13,1
5709460419,29,1
5709460419,106,1
5709139919,21,1
5709139919,23,1
5709139919,70,1
5709139919,100,1
5709139919,128,1
5709361019,7,1
5709361019,17,1
5709361019,18,1
5709361019,68,1
5709361019,99,1
5709090010,3,1
5709090010,22,1
5709090010,91,1
5709090010,104,1
5709090010,114,1
5708369905,39,1
5708369905,60,1
5708369905,70,1
5708369905,84,1
5708369905,100,1
5708643500,6,1
5708643500,9,1
5708643500,21,1
5708643500,28,1
5708643500,85,1
5708739018,30,1
5708739018,63,1
5708739018,69,1
5708739018,71,1
5708739018,93,1
5708776716,5,1
5708776716,8,1
5708776716,25,1
5708776716,68,1
5708776716,69,1
5709372715,34,1
5709372715,59,1
5709372715,62,1
5709372715,86,1
5709372715,93,1
5709421403,26,1
5709421403,30,1
5709421403,33,1
5709421403,60,1
5709421403,84,1
5709421403,93,1
5708816500,17,1
5708816500,35,1
5708816500,40,1
5708816500,80,1
5708816500,105,1
5708849719,1,1
5708849719,4,1
5708849719,9,1
5708849719,47,1
5708849719,85,1
5708750511,3,1
5708750511,7,1
5708750511,43,1
5708750511,56,1
5708750511,67,1
5708407306,11,1
5708407306,41,1
5708407306,71,1
5708407306,104,1
5708407306,111,1
5708199009,7,1
5708199009,14,1
5708199009,31,1
5708199009,54,1
5708199009,99,1
5709484313,14,1
5709484313,19,1
5709484313,22,1
5709484313,41,1
5709484313,102,1
5708405208,48,1
5708405208,56,1
5708405208,60,1
5708405208,83,1
5708405208,90,1
5708562606,8,1
5708562606,11,1
5708562606,71,1
5708562606,128,1
5708562606,129,1
5709166817,9,1
5709166817,18,1
5709166817,21,1
5709166817,35,1
5709166817,99,1
5709482014,7,1
5709482014,29,1
5709482014,47,1
5709482014,54,1
5709482014,74,1
5709181412,14,1
5709181412,17,1
5709181412,19,1
5709181412,36,1
5709181412,42,1
5709181412,84,1
5708767301,8,1
5708767301,27,1
5708767301,46,1
5708767301,67,1
5708767301,86,1
5708767301,104,1
5708866514,26,1
5708866514,48,1
5708866514,57,1
5708866514,69,1
5708866514,107,1
5708277914,2,1
5708277914,6,1
5708277914,9,1
5708277914,21,1
5709466315,4,1
5709466315,25,1
5709466315,67,1
5709466315,75,1
5709466315,120,1
5709065600,8,1
5709065600,31,1
5709065600,34,1
5709065600,78,1
5709065600,85,1
5709486410,14,1
5709486410,44,1
5709486410,64,1
5709486410,93,1
5709486410,108,1
5708985905,2,1
5708985905,11,1
5708985905,14,1
5708985905,19,1
5708985905,114,1
5708379114,29,1
5708379114,31,1
5708379114,67,1
5708379114,74,1
5708379114,86,1
5709104811,26,1
5709104811,39,1
5709104811,41,1
5709104811,96,1
5709104811,128,1
5708722912,18,1
5708722912,68,1
5708722912,74,1
5708722912,95,1
5708722912,104,1
5708402508,1,1
5708402508,18,1
5708402508,35,1
5708402508,64,1
5708402508,75,1
5708402508,83,1
5708499009,19,1
5708499009,29,1
5708499009,44,1
5708499009,84,1
5708499009,106,1
5708965318,11,1
5708965318,44,1
5708965318,53,1
5708965318,99,1
5708965318,106,1
5709193511,8,1
5709193511,17,1
5709193511,31,1
5709193511,51,1
5709193511,75,1
5709193511,120,1
5708215604,5,1
5708215604,21,1
5708215604,23,1
5708215604,84,1
5708215604,114,1
5708167216,6,1
5708167216,10,1
5708167216,31,1
5708167216,44,1
5708167216,55,1
5708229919,26,1
5708229919,29,1
5708229919,47,1
5708229919,54,1
5708229919,84,1
5708229919,89,1
5708229919,128,1
5709163903,28,1
5709163903,54,1
5709163903,86,1
5709163903,100,1
5709163903,107,1
5709073402,9,1
5709073402,14,1
5709073402,22,1
5709073402,39,1
5709073402,85,1
5709073402,109,1
5709249609,1,1
5709249609,23,1
5709249609,41,1
5709249609,64,1
5709249609,86,1
5708828701,16,1
5708828701,18,1
5708828701,35,1
5708828701,86,1
5708828701,99,1
5709120111,5,1
5709120111,17,1
5709120111,18,1
5709120111,66,1
5709120111,81,1
5708638201,5,1
5708638201,35,1
5708638201,45,1
5708638201,48,1
5708638201,70,1
5708976605,18,1
5708976605,31,1
5708976605,41,1
5708976605,50,1
5708976605,53,1
5709421911,2,1
5709421911,32,1
5709421911,37,1
5709421911,68,1
5709421911,86,1
5709421911,103,1
5709414608,2,1
5709414608,28,1
5709414608,48,1
5709414608,50,1
5709414608,56,1
5709414608,100,1
5709394403,17,1
5709394403,36,1
5709394403,44,1
5709394403,83,1
5709394403,128,1
5709518200,8,1
5709518200,22,1
5709518200,27,1
5709518200,83,1
5709518200,105,1
5709325216,12,1
5709325216,14,1
5709325216,25,1
5709325216,47,1
5709325216,52,1
5709325216,110,1
5708490119,9,1
5708490119,20,1
5708490119,41,1
5708490119,108,1
5708490119,126,1
5708927908,8,1
5708927908,16,1
5708927908,25,1
5708927908,40,1
5708927908,74,1
5708368117,47,1
5708368117,61,1
5708368117,63,1
5708368117,87,1
5708368117,101,1
5709089514,11,1
5709089514,19,1
5709089514,37,1
5709089514,85,1
5709089514,95,1
5709343903,7,1
5709343903,30,1
5709343903,47,1
5709343903,99,1
5709343903,114,1
5708211503,8,1
5708211503,9,1
5708211503,43,1
5708211503,69,1
5708211503,120,1
5709471307,22,1
5709471307,61,1
5709471307,95,1
5709471307,105,1
5709471307,114,1
5709334115,5,1
5709334115,31,1
5709334115,34,1
5709334115,41,1
5709334115,69,1
5709334115,84,1
5708585518,14,1
5708585518,17,1
5708585518,23,1
5708585518,63,1
5708585518,71,1
5708585518,101,1
5708796103,7,1
5708796103,25,1
5708796103,30,1
5708796103,54,1
5708796103,84,1
5708838114,14,1
5708838114,21,1
5708838114,54,1
5708838114,90,1
5708838114,99,1
5709160819,14,1
5709160819,22,1
5709160819,23,1
5709160819,80,1
5709160819,109,1
5709160819,128,1
5709428101,6,1
5709428101,15,1
5709428101,28,1
5709428101,91,1
5709428101,128,1
5709439106,30,1
5709439106,44,1
5709439106,70,1
5709439106,84,1
5709439106,95,1
5709439106,119,1
5709455508,26,1
5709455508,32,1
5709455508,34,1
5709455508,93,1
5709455508,110,1
5708517607,9,1
5708517607,45,1
5708517607,60,1
5708517607,67,1
5708517607,75,1
5709065901,8,1
5709065901,14,1
5709065901,17,1
5709065901,27,1
5709065901,93,1
5709065901,108,1
5709185217,8,1
5709185217,27,1
5709185217,40,1
5709185217,102,1
5709185217,106,1
5709412606,6,1
5709412606,22,1
5709412606,68,1
5709412606,69,1
5709412606,75,1
5709168412,5,1
5709168412,74,1
5709168412,84,1
5709168412,93,1
5709168412,107,1
5708549216,27,1
5708549216,29,1
5708549216,46,1
5708549216,54,1
5708549216,75,1
5708286816,19,1
5708286816,32,1
5708286816,56,1
5708286816,81,1
5708286816,86,1
5708589013,26,1
5708589013,51,1
5708589013,89,1
5708589013,90,1
5708589013,114,1
5708879509,1,1
5708879509,31,1
5708879509,52,1
5708879509,97,1
5708971414,6,1
5708971414,26,1
5708971414,52,1
5708971414,75,1
5708971414,99,1
5708712103,14,1
5708712103,22,1
5708712103,38,1
5708712103,67,1
5708712103,126,1
5709273017,2,1
5709273017,91,1
5709273017,108,1
5709273017,109,1
5709273017,128,1
5708492906,9,1
5708492906,18,1
5708492906,21,1
5708492906,45,1
5708492906,74,1
5708128519,2,1
5708128519,23,1
5708128519,44,1
5708128519,53,1
5708128519,84,1
5708625403,9,1
5708625403,35,1
5708625403,44,1
5708625403,97,1
5708625403,106,1
5709223707,28,1
5709223707,62,1
5709223707,67,1
5709223707,74,1
5709223707,88,1
5708997404,14,1
5708997404,26,1
5708997404,62,1
5708997404,67,1
5708997404,69,1
5709487812,10,1
5709487812,11,1
5709487812,20,1
5709487812,44,1
5709487812,53,1
5708278714,6,1
5708278714,21,1
5708278714,64,1
5708278714,71,1
5708278714,106,1
5709184512,14,1
5709184512,18,1
5709184512,44,1
5709184512,46,1
5709184512,62,1
5709184512,91,1
5708278510,17,1
5708278510,26,1
5708278510,44,1
5708278510,64,1
5708278510,67,1
5708278510,108,1
5709457104,6,1
5709457104,14,1
5709457104,21,1
5709457104,27,1
5709457104,86,1
5709457104,94,1
5709319711,67,1
5709319711,68,1
5709319711,83,1
5709319711,91,1
5709319711,107,1
5708243800,8,1
5708243800,14,1
5708243800,28,1
5708243800,33,1
5708243800,61,1
5708243800,68,1
5709304316,12,1
5709304316,22,1
5709304316,37,1
5709304316,71,1
5709304316,120,1
5708130002,6,1
5708130002,7,1
5708130002,44,1
5708130002,49,1
5708130002,119,1
5708135915,9,1
5708135915,29,1
5708135915,67,1
5708135915,74,1
5708135915,84,1
5708135915,85,1
5708338713,11,1
5708338713,21,1
5708338713,30,1
5708338713,33,1
5708338713,81,1
5708297406,2,1
5708297406,14,1
5708297406,25,1
5708297406,41,1
5708297406,74,1
5708297406,84,1
5708214007,14,1
5708214007,18,1
5708214007,80,1
5708214007,104,1
5708214007,106,1
5709063918,27,1
5709063918,35,1
5709063918,42,1
5709063918,70,1
5709063918,83,1
5709341908,40,1
5709341908,41,1
5709341908,48,1
5709341908,74,1
5709341908,87,1
5709264805,67,1
5709264805,75,1
5709264805,77,1
5709264805,84,1
5709264805,108,1
5709413106,25,1
5709413106,27,1
5709413106,39,1
5709413106,81,1
5709413106,97,1
5708387409,8,1
5708387409,14,1
5708387409,34,1
5708387409,51,1
5708387409,64,1
5708494314,18,1
5708494314,21,1
5708494314,44,1
5708494314,85,1
5708494314,90,1
5709266316,8,1
5709266316,22,1
5709266316,27,1
5709266316,84,1
5709266316,98,1
5708701105,30,1
5708701105,42,1
5708701105,69,1
5708701105,86,1
5708701105,87,1
5708701105,99,1
5709261601,5,1
5709261601,14,1
5709261601,25,1
5709261601,60,1
5709261601,67,1
5708647716,30,1
5708647716,67,1
5708647716,85,1
5708647716,86,1
5708647716,113,1
5708958212,9,1
5708958212,14,1
5708958212,22,1
5708958212,54,1
5708958212,57,1
5708958212,119,1
5709224606,8,1
5709224606,17,1
5709224606,23,1
5709224606,60,1
5709224606,64,1
5709224606,83,1
5709073811,3,1
5709073811,14,1
5709073811,45,1
5709073811,93,1
5709073811,99,1
5708837018,41,1
5708837018,64,1
5708837018,65,1
5708837018,69,1
5708837018,106,1
5708794714,32,1
5708794714,35,1
5708794714,51,1
5708794714,97,1
5708794714,114,1
5708248508,8,1
5708248508,14,1
5708248508,68,1
5708248508,108,1
5708248508,120,1
5708203806,7,1
5708203806,75,1
5708203806,119,1
5708203806,126,1
5709086112,10,1
5709086112,26,1
5709086112,62,1
5709086112,93,1
5709086112,97,1
5708152617,4,1
5708152617,5,1
5708152617,8,1
5708152617,19,1
5708152617,43,1
5709325202,14,1
5709325202,21,1
5709325202,26,1
5709325202,41,1
5709325202,86,1
5708474602,8,1
5708474602,25,1
5708474602,31,1
5708474602,76,1
5708474602,97,1
5708256619,11,1
5708256619,31,1
5708256619,44,1
5708256619,62,1
5708256619,104,1
5708195410,8,1
5708195410,14,1
5708195410,50,1
5708195410,88,1
5708195410,104,1
5708463515,8,1
5708463515,9,1
5708463515,19,1
5708463515,87,1
5708463515,105,1
5708463515,111,1
5709434913,8,1
5709434913,16,1
5709434913,26,1
5709434913,31,1
5709434913,35,1
5708998302,7,1
5708998302,47,1
5708998302,93,1
5708998302,104,1
5708998302,126,1
5708791604,14,1
5708791604,34,1
5708791604,50,1
5708791604,53,1
5708791604,82,1
5708791604,109,1
5708907616,8,1
5708907616,11,1
5708907616,25,1
5708907616,29,1
5708907616,84,1
5709393816,8,1
5709393816,10,1
5709393816,27,1
5709393816,33,1
5709393816,99,1
5708484517,1,1
5708484517,17,1
5708484517,21,1
5708484517,55,1
5708484517,98,1
5708161203,22,1
5708161203,51,1
5708161203,67,1
5708161203,75,1
5708161203,112,1
5709222309,35,1
5709222309,93,1
5709222309,98,1
5709222309,105,1
5709222309,111,1
5708566814,8,1
5708566814,16,1
5708566814,17,1
5708566814,21,1
5708566814,121,1
5708310705,42,1
5708310705,48,1
5708310705,64,1
5708310705,95,1
5708310705,128,1
5708903702,5,1
5708903702,8,1
5708903702,60,1
5708903702,106,1
5708903702,110,1
5709099200,6,1
5709099200,14,1
5709099200,37,1
5709099200,56,1
5709099200,128,1
5708951503,14,1
5708951503,37,1
5708951503,41,1
5708951503,45,1
5708951503,74,1
5708374605,4,1
5708374605,6,1
5708374605,7,1
5708374605,8,1
5708374605,14,1
5708374605,22,1
5708920119,1,1
5708920119,9,1
5708920119,14,1
5708920119,94,1
5708920119,104,1
5709131103,5,1
5709131103,8,1
5709131103,9,1
5709131103,21,1
5709131103,129,1
5709252100,16,1
5709252100,35,1
5709252100,81,1
5709252100,91,1
5709252100,106,1
5709416800,20,1
5709416800,21,1
5709416800,49,1
5709416800,70,1
5709416800,107,1
5708345616,8,1
5708345616,14,1
5708345616,18,1
5708345616,64,1
5708345616,101,1
5709252303,19,1
5709252303,20,1
5709252303,67,1
5709252303,104,1
5709252303,113,1
5708225808,59,1
5708225808,68,1
5708225808,82,1
5708225808,91,1
5708225808,94,1
5709243104,18,1
5709243104,55,1
5709243104,74,1
5709243104,119,1
5709243104,121,1
5708265219,1,1
5708265219,15,1
5708265219,99,1
5708265219,121,1
5708265219,129,1
5708343213,2,1
5708343213,41,1
5708343213,59,1
5708343213,75,1
5708343213,101,1
5709430719,5,1
5709430719,6,1
5709430719,40,1
5709430719,76,1
5709430719,84,1
5708937216,8,1
5708937216,31,1
5708937216,65,1
5708937216,69,1
5708937216,84,1
5709413018,18,1
5709413018,60,1
5709413018,87,1
5709413018,111,1
5709413018,121,1
5709047316,11,1
5709047316,18,1
5709047316,37,1
5709047316,62,1
5709047316,129,1
5708311214,5,1
5708311214,31,1
5708311214,39,1
5708311214,48,1
5708311214,129,1
5709476410,8,1
5709476410,11,1
5709476410,30,1
5709476410,87,1
5709476410,108,1
5708518303,6,1
5708518303,22,1
5708518303,43,1
5708518303,63,1
5708518303,108,1
5708887505,18,1
5708887505,26,1
5708887505,29,1
5708887505,86,1
5708887505,114,1
5708549619,3,1
5708549619,6,1
5708549619,8,1
5708549619,39,1
5708549619,90,1
5708549619,129,1
5708812211,10,1
5708812211,14,1
5708812211,37,1
5708812211,54,1
5708812211,129,1
5709366111,18,1
5709366111,74,1
5709366111,83,1
5709366111,112,1
5709366111,129,1
5708156610,8,1
5708156610,26,1
5708156610,35,1
5708156610,40,1
5708156610,54,1
5708156610,71,1
5709478012,26,1
5709478012,32,1
5709478012,62,1
5709478012,70,1
5709478012,96,1
5709131506,19,1
5709131506,109,1
5709131506,112,1
5709131506,126,1
5709131506,128,1
5708325118,8,1
5708325118,31,1
5708325118,53,1
5708325118,101,1
5708325118,128,1
5708937919,14,1
5708937919,26,1
5708937919,28,1
5708937919,86,1
5708937919,96,1
5708231603,26,1
5708231603,36,1
5708231603,56,1
5708231603,70,1
5708231603,85,1
5708682419,38,1
5708682419,44,1
5708682419,51,1
5708682419,111,1
5708682419,114,1
5709292010,10,1
5709292010,30,1
5709292010,34,1
5709292010,119,1
5709292010,129,1
5709509016,9,1
5709509016,39,1
5709509016,44,1
5709509016,68,1
5709509016,99,1
5708992615,2,1
5708992615,5,1
5708992615,12,1
5708992615,74,1
5708992615,104,1
5708807318,14,1
5708807318,21,1
5708807318,35,1
5708807318,67,1
5708807318,120,1
5708987114,5,1
5708987114,7,1
5708987114,17,1
5708987114,32,1
5708987114,55,1
5708761703,10,1
5708761703,14,1
5708761703,25,1
5708761703,95,1
5708761703,98,1
5708350819,22,1
5708350819,26,1
5708350819,54,1
5708350819,74,1
5708350819,98,1
5708795206,21,1
5708795206,65,1
5708795206,75,1
5708795206,84,1
5708795206,95,1
5708795206,108,1
5708362911,21,1
5708362911,45,1
5708362911,63,1
5708362911,84,1
5708362911,93,1
5708362911,101,1
5708362911,105,1
5709193101,1,1
5709193101,5,1
5709193101,39,1
5709193101,62,1
5709193101,99,1
5708208018,17,1
5708208018,21,1
5708208018,37,1
5708208018,97,1
5708208018,108,1
5708208018,112,1
5709088909,5,1
5709088909,35,1
5709088909,66,1
5709088909,82,1
5709088909,93,1
5709224007,41,1
5709224007,53,1
5709224007,56,1
5709224007,86,1
5709224007,105,1
5708534103,16,1
5708534103,39,1
5708534103,67,1
5708534103,71,1
5708534103,84,1
5709290602,9,1
5709290602,21,1
5709290602,34,1
5709290602,41,1
5709290602,93,1
5709290602,119,1
5709183518,41,1
5709183518,54,1
5709183518,60,1
5709183518,74,1
5709183518,87,1
5709183518,110,1
5708478216,8,1
5708478216,19,1
5708478216,31,1
5708478216,74,1
5708478216,97,1
5708992213,44,1
5708992213,47,1
5708992213,68,1
5708992213,83,1
5708992213,104,1
5708774718,5,1
5708774718,8,1
5708774718,28,1
5708774718,68,1
5708774718,80,1
